Sample,FullPath,Label,Malware_Class,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,SizeOfHeaders,Machine,Magic,Num_Sections,Non_Standard_Sections,Size_Mismatch_Count,Avg_Entropy,Packed,Total_VirtualSize,Total_RawSize,Num_Imported_DLLs,Num_Imported_APIs,has_msvcpl40.dll,has_user32.dll,has_vcruntime140.dll,has_oleaut32.dll,has_kernel.dll,has_mscore.dll,has_advapi.dll,has_WriteFile,has_CreateProcessW,has_CreateDirectory,has_sleep,has_GetProcAddress,has_CreatePopupMenu,has_CloseClipboard,has_LoadLibraryA,has_GetModuleHandleA
1ee894c0b91f3b2f836288c22ebeab44798f222f17c255f557af2260b8c6a32d,C:\samples\malware\Win32.EternalRocks\1ee894c0b91f3b2f836288c22ebeab44798f222f17c255f557af2260b8c6a32d,malware,Win32.EternalRocks,8,0,106496,2048,0,114346,8192,4194304,8192,512,332,267,3,0,3,3.134,0,107841,108544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240431d6eb6816453651b58b37f53950fcc3f0929813806525c5fd97cdc0e1,C:\samples\malware\Win32.EternalRocks\20240431d6eb6816453651b58b37f53950fcc3f0929813806525c5fd97cdc0e1,malware,Win32.EternalRocks,11,0,33280,27136,0,90122,40960,4194304,8192,1024,332,267,5,2,5,3.429,1,58620,60416,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094d105ec70aa98866a83b38a22614cff906b2cf0a08970ed59887383ee7b70,C:\samples\malware\Win32.EternalRocks\2094d105ec70aa98866a83b38a22614cff906b2cf0a08970ed59887383ee7b70,malware,Win32.EternalRocks,11,0,5632,2048,0,13566,8192,4194304,8192,512,332,267,3,0,3,3.138,0,6904,7680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23eeb35780faf868a7b17b8e8da364d71bae0e46c1ababddddddecbdbd2c2c64,C:\samples\malware\Win32.EternalRocks\23eeb35780faf868a7b17b8e8da364d71bae0e46c1ababddddddecbdbd2c2c64,malware,Win32.EternalRocks,6,0,8192,8192,0,4596,4096,4194304,4096,4096,332,267,3,0,3,1.89,0,10148,16384,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b4497c7f8c89bf22c984854ac7603573a53b95ed147e80c0f19e549e2b65693,C:\samples\malware\Win32.EternalRocks\3b4497c7f8c89bf22c984854ac7603573a53b95ed147e80c0f19e549e2b65693,malware,Win32.EternalRocks,8,0,536576,4738048,0,5308426,4751360,4194304,8192,1024,332,267,5,2,5,3.342,1,5273380,5274624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44472436a5b46d19cb34fa0e74924e4efc80dfa2ed491773a2852b03853221a2,C:\samples\malware\Win32.EternalRocks\44472436a5b46d19cb34fa0e74924e4efc80dfa2ed491773a2852b03853221a2,malware,Win32.EternalRocks,14,0,218112,440832,0,5296,4096,6442450944,4096,1024,34404,523,7,1,7,4.765,0,657177,652800,1,83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
48b1024f599c3184a49c0d66c5600385265b9868d0936134185326e2db0ab441,C:\samples\malware\Win32.EternalRocks\48b1024f599c3184a49c0d66c5600385265b9868d0936134185326e2db0ab441,malware,Win32.EternalRocks,48,0,2048,2048,0,9982,8192,4194304,8192,512,332,267,3,0,3,2.853,0,3312,4096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589af04a85dc66ec6b94123142a17cf194decd61f5d79e76183db026010e0d31,C:\samples\malware\Win32.EternalRocks\589af04a85dc66ec6b94123142a17cf194decd61f5d79e76183db026010e0d31,malware,Win32.EternalRocks,8,0,177664,125440,0,0,139264,4194304,8192,512,34404,523,3,1,3,5.566,1,302280,303104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64442cceb7d618e70c62d461cfaafdb8e653b8d98ac4765a6b3d8fd1ea3bce15,C:\samples\malware\Win32.EternalRocks\64442cceb7d618e70c62d461cfaafdb8e653b8d98ac4765a6b3d8fd1ea3bce15,malware,Win32.EternalRocks,6,0,24576,315392,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.952,0,334000,339968,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bc73659a9f251eef5c4e4e4aa7c05ff95b3df58cde829686ceee8bd845f3442,C:\samples\malware\Win32.EternalRocks\6bc73659a9f251eef5c4e4e4aa7c05ff95b3df58cde829686ceee8bd845f3442,malware,Win32.EternalRocks,14,0,177664,423424,0,5376,4096,268435456,4096,1024,332,267,6,1,6,5.083,0,599631,596480,1,80,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7b8674c8f0f7c0963f2c04c35ae880e87d4c8ed836fc651e8c976197468bd98a,C:\samples\malware\Win32.EternalRocks\7b8674c8f0f7c0963f2c04c35ae880e87d4c8ed836fc651e8c976197468bd98a,malware,Win32.EternalRocks,11,0,32768,27136,0,90122,40960,4194304,8192,1024,332,267,5,2,5,3.432,1,58444,59904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94189147ba9749fd0f184fe94b345b7385348361480360a59f12adf477f61c97,C:\samples\malware\Win32.EternalRocks\94189147ba9749fd0f184fe94b345b7385348361480360a59f12adf477f61c97,malware,Win32.EternalRocks,6,0,24576,315392,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.952,0,334000,339968,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9bd32162e0a50f8661fd19e3b26ff65868ab5ea636916bd54c244b0148bd9c1b,C:\samples\malware\Win32.EternalRocks\9bd32162e0a50f8661fd19e3b26ff65868ab5ea636916bd54c244b0148bd9c1b,malware,Win32.EternalRocks,6,0,24576,110592,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.364,0,128832,135168,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a77c61e86bc69fdc909560bb7a0fa1dd61ee6c86afceb9ea17462a97e7114ab0,C:\samples\malware\Win32.EternalRocks\a77c61e86bc69fdc909560bb7a0fa1dd61ee6c86afceb9ea17462a97e7114ab0,malware,Win32.EternalRocks,8,0,537088,4739072,0,5308426,4751360,4194304,8192,1024,332,267,5,2,5,3.342,1,5274480,5276160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7c387b4929f51e38706d8b0f8641e032253b07bc2869a450dfa3df5663d7392,C:\samples\malware\Win32.EternalRocks\a7c387b4929f51e38706d8b0f8641e032253b07bc2869a450dfa3df5663d7392,malware,Win32.EternalRocks,6,0,24576,311296,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.959,0,332976,335872,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad8965e531424cb34120bf0c1b4b98d4ab769bed534d9a36583364e9572332fa,C:\samples\malware\Win32.EternalRocks\ad8965e531424cb34120bf0c1b4b98d4ab769bed534d9a36583364e9572332fa,malware,Win32.EternalRocks,6,0,24576,118784,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.352,0,136000,143360,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aedd0c47daa35f291e670e3feadaed11d9b8fe12c05982f16c909a57bf39ca35,C:\samples\malware\Win32.EternalRocks\aedd0c47daa35f291e670e3feadaed11d9b8fe12c05982f16c909a57bf39ca35,malware,Win32.EternalRocks,11,0,32768,26112,0,0,32768,5368709120,8192,512,34404,523,3,1,3,5.641,1,58228,58880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2ca4093b2e0271cb7a3230118843fccc094e0160a0968994ed9f10c8702d867,C:\samples\malware\Win32.EternalRocks\b2ca4093b2e0271cb7a3230118843fccc094e0160a0968994ed9f10c8702d867,malware,Win32.EternalRocks,6,0,24576,118784,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.355,0,136000,143360,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4762489488f797b4b33382c8b1b71c94a42c846f1f28e0e118c83fe032848f0,C:\samples\malware\Win32.EternalRocks\c4762489488f797b4b33382c8b1b71c94a42c846f1f28e0e118c83fe032848f0,malware,Win32.EternalRocks,8,0,178176,125952,0,335882,139264,4194304,8192,1024,332,267,5,2,5,3.388,1,302432,304128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c999bf5da5ea3960408d3cba154f965d3436b497ac9d4959b412bfcd956c8491,C:\samples\malware\Win32.EternalRocks\c999bf5da5ea3960408d3cba154f965d3436b497ac9d4959b412bfcd956c8491,malware,Win32.EternalRocks,8,0,106496,2048,0,114274,8192,4194304,8192,512,332,267,3,0,3,3.133,0,107769,108544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf8533849ee5e82023ad7adbdbd6543cb6db596c53048b1a0c00b3643a72db30,C:\samples\malware\Win32.EternalRocks\cf8533849ee5e82023ad7adbdbd6543cb6db596c53048b1a0c00b3643a72db30,malware,Win32.EternalRocks,8,0,536576,4738048,0,5308426,4751360,4194304,8192,1024,332,267,5,2,5,3.342,1,5273484,5274624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d43c10a2c983049d4a32487ab1e8fe7727646052228554e0112f6651f4833d2c,C:\samples\malware\Win32.EternalRocks\d43c10a2c983049d4a32487ab1e8fe7727646052228554e0112f6651f4833d2c,malware,Win32.EternalRocks,8,0,99328,2048,0,107146,8192,4194304,8192,512,34404,523,3,0,3,3.135,0,100649,101376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d86af736644e20e62807f03c49f4d0ad7de9cbd0723049f34ec79f8c7308fdd5,C:\samples\malware\Win32.EternalRocks\d86af736644e20e62807f03c49f4d0ad7de9cbd0723049f34ec79f8c7308fdd5,malware,Win32.EternalRocks,6,0,24576,110592,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.948,0,128832,135168,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e049d8f69ddee0c2d360c27b98fa9e61b7202bb0d3884dd3ca63f8aa288422dc,C:\samples\malware\Win32.EternalRocks\e049d8f69ddee0c2d360c27b98fa9e61b7202bb0d3884dd3ca63f8aa288422dc,malware,Win32.EternalRocks,6,0,24576,311296,0,5420,4096,4194304,4096,4096,332,267,3,0,3,3.964,0,332464,335872,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e77306d2e3d656fa04856f658885803243aef204760889ca2c09fbe9ba36581d,C:\samples\malware\Win32.EternalRocks\e77306d2e3d656fa04856f658885803243aef204760889ca2c09fbe9ba36581d,malware,Win32.EternalRocks,8,0,177664,125440,0,335882,139264,4194304,8192,1024,332,267,5,2,5,3.388,1,301740,303104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f152ed03e4383592ce7dd548c34f73da53fc457ce8f26d165155a331cde643a9,C:\samples\malware\Win32.EternalRocks\f152ed03e4383592ce7dd548c34f73da53fc457ce8f26d165155a331cde643a9,malware,Win32.EternalRocks,11,0,5632,2048,0,13566,8192,4194304,8192,512,332,267,3,0,3,3.138,0,6904,7680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc75410aa8f76154f5ae8fe035b9a13c76f6e132077346101a0d673ed9f3a0dd,C:\samples\malware\Win32.EternalRocks\fc75410aa8f76154f5ae8fe035b9a13c76f6e132077346101a0d673ed9f3a0dd,malware,Win32.EternalRocks,8,0,99328,2048,0,107074,8192,4194304,8192,512,34404,523,3,0,3,3.134,0,100577,101376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215584b4fa69130799f6cf5efe467f380dc68b14ed2c76f63ca6b461ad57246,C:\samples\malware\Win32.FamousSparrow\1215584b4fa69130799f6cf5efe467f380dc68b14ed2c76f63ca6b461ad57246,malware,Win32.FamousSparrow,9,0,71680,25088,0,30134,4096,4194304,4096,1024,332,267,4,0,4,4.827,0,104967,96768,9,152,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
222d68c03d96d230bc3829e86be8821f32960375b70388028a705a4986b8d9c6,C:\samples\malware\Win32.FamousSparrow\222d68c03d96d230bc3829e86be8821f32960375b70388028a705a4986b8d9c6,malware,Win32.FamousSparrow,14,25,46080,32768,0,6392,4096,268435456,4096,1024,332,267,5,0,5,4.894,0,77767,76288,1,73,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
773635768e738bec776dfd7504164b3596e5eee344757dd1ac9a1ad19b452c86,C:\samples\malware\Win32.FamousSparrow\773635768e738bec776dfd7504164b3596e5eee344757dd1ac9a1ad19b452c86,malware,Win32.FamousSparrow,10,0,23552,167424,0,7976,4096,5368709120,4096,1024,34404,523,6,0,5,4.753,0,194518,190976,1,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8dfaa1f579de14bca8bb27c54a57dd87646a835969766ca9ddb81ecd9329f4e4,C:\samples\malware\Win32.FamousSparrow\8dfaa1f579de14bca8bb27c54a57dd87646a835969766ca9ddb81ecd9329f4e4,malware,Win32.FamousSparrow,9,0,26624,14848,0,5793,4096,268435456,4096,1024,332,267,5,0,5,4.709,0,43030,41472,1,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
15540D149889539308135FA12BEDBCBF,C:\samples\malware\Win32.Fareit\15540D149889539308135FA12BEDBCBF,malware,Win32.Fareit,6,0,24064,164864,1024,12538,4096,4194304,4096,1024,332,267,5,1,5,4.432,0,231016,45568,8,154,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
1D34D800AA3320DC17A5786F8EEC16EE,C:\samples\malware\Win32.Fareit\1D34D800AA3320DC17A5786F8EEC16EE,malware,Win32.Fareit,9,0,16896,81920,0,5540,4096,4194304,4096,1024,332,267,4,0,4,4.395,0,93127,69632,6,100,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301210D5557D9BA34F401D3EF7A7276F,C:\samples\malware\Win32.Fareit\301210D5557D9BA34F401D3EF7A7276F,malware,Win32.Fareit,10,0,85504,94720,0,49257,4096,4194304,4096,1024,332,267,3,0,3,5.219,0,179182,94208,5,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60C01A897DD8D60D3FEA002ED3A4B764,C:\samples\malware\Win32.Fareit\60C01A897DD8D60D3FEA002ED3A4B764,malware,Win32.Fareit,10,0,87040,94208,0,42247,4096,4194304,4096,1024,332,267,3,0,3,5.325,0,180228,95232,5,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
67E4F5301851646B10A95F65A0B3BACB,C:\samples\malware\Win32.Fareit\67E4F5301851646B10A95F65A0B3BACB,malware,Win32.Fareit,10,0,90624,89600,0,59417,4096,4194304,4096,1024,332,267,3,0,3,5.333,0,179830,94208,5,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8953398DE47344E9C2727565AF8D6F31,C:\samples\malware\Win32.Fareit\8953398DE47344E9C2727565AF8D6F31,malware,Win32.Fareit,10,0,90624,89600,0,59544,4096,4194304,4096,1024,332,267,3,0,3,5.238,0,179420,94208,5,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
D883DC7ACC192019F220409EE2CADD64,C:\samples\malware\Win32.Fareit\D883DC7ACC192019F220409EE2CADD64,malware,Win32.Fareit,7,10,18432,69632,0,5486,4096,4194304,4096,1024,332,267,4,0,4,4.505,0,82819,69120,6,129,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
DF5A394AD60512767D375647DBB82994,C:\samples\malware\Win32.Fareit\DF5A394AD60512767D375647DBB82994,malware,Win32.Fareit,10,0,87040,94720,0,84734,4096,4194304,4096,1024,332,267,3,0,3,5.385,0,180884,95744,5,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
F1E546FE9D51DC96EB766EC61269EDFB,C:\samples\malware\Win32.Fareit\F1E546FE9D51DC96EB766EC61269EDFB,malware,Win32.Fareit,9,0,71680,90112,0,45804,4096,4194304,4096,1024,332,267,5,1,4,3.979,0,160287,96768,10,165,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
F77DB63CBED98391027F2525C14E161F,C:\samples\malware\Win32.Fareit\F77DB63CBED98391027F2525C14E161F,malware,Win32.Fareit,10,0,86016,94208,0,68474,4096,4194304,4096,1024,332,267,3,0,3,5.353,0,179781,94208,5,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
129b8825eaf61dcc2321aad7b84632233fa4bbc7e24bdf123b507157353930f0,C:\samples\malware\Win32.FASTCash\129b8825eaf61dcc2321aad7b84632233fa4bbc7e24bdf123b507157353930f0,malware,Win32.FASTCash,10,0,84992,45056,0,39389,4096,268435456,4096,1024,332,267,4,0,4,5.22,0,128846,117760,2,94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9a776b895e93926e2a758c09e341accb9333edc1243d216a5e53f47c6043c852,C:\samples\malware\Win32.FASTCash\9a776b895e93926e2a758c09e341accb9333edc1243d216a5e53f47c6043c852,malware,Win32.FASTCash,10,0,198656,45568,0,12982,4096,4194304,4096,1024,332,267,4,0,4,5.137,0,243124,231936,4,125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9ea5aa00e0a738b74066c61b1d35331170a9e0a84df1cc6cef58fd46a8ec5a2e,C:\samples\malware\Win32.FASTCash\9ea5aa00e0a738b74066c61b1d35331170a9e0a84df1cc6cef58fd46a8ec5a2e,malware,Win32.FASTCash,14,0,137728,77824,0,38400,4096,6442450944,4096,1024,34404,523,7,1,7,4.377,0,214050,209920,5,120,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
a917c1cc198cf36c0f2f6c24652e5c2e94e28d963b128d54f00144d216b2d118,C:\samples\malware\Win32.FASTCash\a917c1cc198cf36c0f2f6c24652e5c2e94e28d963b128d54f00144d216b2d118,malware,Win32.FASTCash,10,0,333824,107520,0,59428,4096,4194304,4096,1024,332,267,4,0,4,5.49,0,439869,407552,4,128,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
efd470cfa90b918e5d558e5c8c3821343af06eedfd484dfeb20c4605f9bdc30e.bin,C:\samples\malware\Win32.FASTCash\efd470cfa90b918e5d558e5c8c3821343af06eedfd484dfeb20c4605f9bdc30e.bin,malware,Win32.FASTCash,10,0,92160,45056,0,39544,4096,6442450944,4096,1024,34404,523,6,0,6,4.386,0,145059,137216,4,113,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8b758ccdfbfa5ff3a0b67b2063c2397531cf0f7b3d278298da76528f443779e9,C:\samples\malware\Win32.GhostSec\8b758ccdfbfa5ff3a0b67b2063c2397531cf0f7b3d278298da76528f443779e9,malware,Win32.GhostSec,3,0,2342400,210432,0,426624,4096,4194304,4096,1536,34404,523,15,9,15,5.64,1,7705026,7331840,1,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
a1b468e9550f9960c5e60f7c52ca3c058de19d42eafa760b9d5282eb24b7c55f,C:\samples\malware\Win32.GhostSec\a1b468e9550f9960c5e60f7c52ca3c058de19d42eafa760b9d5282eb24b7c55f,malware,Win32.GhostSec,3,0,2335232,210432,0,426624,4096,4194304,4096,1536,34404,523,15,9,15,5.639,1,7684552,7310848,1,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Win32.GravityRAT.exe,C:\samples\malware\Win32.GravityRat\Win32.GravityRAT.exe,malware,Win32.GravityRat,48,0,657920,2048,0,662982,8192,4194304,8192,512,332,267,3,0,3,3.714,0,659132,659968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hupigon.ex_,C:\samples\malware\Win32.Hupigon\Hupigon.ex_,malware,Win32.Hupigon,2,25,659968,101376,0,794730,4096,4194304,4096,1024,332,267,10,6,9,2.904,0,772778,720456,15,533,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1
5ffd4c5e1766196ac1cbd799de829812757684f4432f1b8de59054890997c30d,C:\samples\malware\Win32.Infostealer.Dexter\5ffd4c5e1766196ac1cbd799de829812757684f4432f1b8de59054890997c30d,malware,Win32.Infostealer.Dexter,8,0,24576,42496,0,15088,4096,4194304,4096,1024,332,267,4,0,4,6.062,1,69484,67072,10,115,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
win33.exe,C:\samples\malware\Win32.Infostealer.Dexter\win33.exe,malware,Win32.Infostealer.Dexter,8,0,24576,42496,0,15088,4096,4194304,4096,1024,332,267,4,0,4,6.065,1,69484,67072,10,115,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
b81b10bdf4f29347979ea8a1715cbfc560e3452ba9fffcc33cd19a3dc47083a4,C:\samples\malware\Win32.Invicea_Tunnel\b81b10bdf4f29347979ea8a1715cbfc560e3452ba9fffcc33cd19a3dc47083a4,malware,Win32.Invicea_Tunnel,2,56,128000,207872,50688,4568,4096,4194304,4096,1024,332,267,5,1,4,4.429,0,257772,207872,6,177,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3564ceb9251eccd82d0c060c0dca83c9812f72c5fb72b5c25443dfd8a780c734,C:\samples\malware\Win32.KerrDown\3564ceb9251eccd82d0c060c0dca83c9812f72c5fb72b5c25443dfd8a780c734,malware,Win32.KerrDown,14,0,54272,59392,0,9741,4096,268435456,4096,1024,332,267,6,1,6,5.277,1,112029,110592,2,71,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eac776c3c83c9db1a770ffaf6df9e94611c8293cbd41cb9257148603b8f2be0b,C:\samples\malware\Win32.KerrDown\eac776c3c83c9db1a770ffaf6df9e94611c8293cbd41cb9257148603b8f2be0b,malware,Win32.KerrDown,14,0,54272,59392,0,9741,4096,268435456,4096,1024,332,267,6,1,6,5.278,1,112021,110592,2,71,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fef436e4196ae779ec1d6dd6dcfeec045bc1f848efed5b24e287354a18c6dd85,C:\samples\malware\Win32.KerrDown\fef436e4196ae779ec1d6dd6dcfeec045bc1f848efed5b24e287354a18c6dd85,malware,Win32.KerrDown,14,0,54272,58880,0,9740,4096,268435456,4096,1024,332,267,6,1,6,5.268,1,111919,110592,3,72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Win32.KeyPass.bin,C:\samples\malware\Win32.KeyPass\Win32.KeyPass.bin,malware,Win32.KeyPass,12,0,2081280,913920,0,1450535,4096,4194304,4096,1024,332,267,5,0,5,5.543,0,2993983,2957824,20,702,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
0581a38d1dc61e0da50722cb6c4253d603cc7965c87e1e42db548460d4abdcae.bin,C:\samples\malware\Win32.Lephic\0581a38d1dc61e0da50722cb6c4253d603cc7965c87e1e42db548460d4abdcae.bin,malware,Win32.Lephic,9,0,104448,41984,0,65089,4096,4194304,4096,1024,332,267,4,0,4,4.931,0,156255,146432,5,102,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
e89614e3b0430d706bef2d1f13b30b43e5c53db9a477e2ff60ef5464e1e9add4.exe,C:\samples\malware\Win32.LuckyCat\e89614e3b0430d706bef2d1f13b30b43e5c53db9a477e2ff60ef5464e1e9add4.exe,malware,Win32.LuckyCat,14,0,79872,40448,0,19001,4096,268435456,4096,1024,332,267,6,1,6,4.254,0,118848,117760,6,130,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Win32.MyLobot.bin,C:\samples\malware\Win32.MyLobot\Win32.MyLobot.bin,malware,Win32.MyLobot,9,0,29696,149504,0,9680,4096,4194304,4096,1024,332,267,4,0,4,5.108,0,181138,179200,1,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
data.exe_,C:\samples\malware\Win32.Narilam\data.exe_,malware,Win32.Narilam,5,0,811008,598016,0,5136,4096,4194304,4096,1536,332,267,8,2,8,3.149,0,1666552,1627640,8,399,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1
366affd094cc63e2c19c5d57a6866b487889dab5d1b07c084fff94262d8a390b,C:\samples\malware\Win32.OnionDuke.B\366affd094cc63e2c19c5d57a6866b487889dab5d1b07c084fff94262d8a390b,malware,Win32.OnionDuke.B,10,0,86016,47104,0,52370,4096,268435456,4096,1024,332,267,4,0,4,5.163,0,132291,125440,5,98,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4cef5835072bb0290a05f9c5281d4a614733f480ba7f1904ae91325a10a15a04,C:\samples\malware\Win32.RedDelta\4cef5835072bb0290a05f9c5281d4a614733f480ba7f1904ae91325a10a15a04,malware,Win32.RedDelta,6,0,12288,45056,0,13104,4096,268435456,4096,4096,332,267,5,0,5,3.303,0,40978,49152,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7824eb5f173c43574593bd3afab41a60e0e2ffae80201a9b884721b451e6d935,C:\samples\malware\Win32.RedDelta\7824eb5f173c43574593bd3afab41a60e0e2ffae80201a9b884721b451e6d935,malware,Win32.RedDelta,14,25,534528,204800,0,349504,4096,5368709120,4096,1024,34404,523,7,1,7,4.572,0,737194,731648,8,171,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
bc6c2fda18f8ee36930b469f6500e28096eb6795e5fd17c44273c67bc9fa6a6d,C:\samples\malware\Win32.RedDelta\bc6c2fda18f8ee36930b469f6500e28096eb6795e5fd17c44273c67bc9fa6a6d,malware,Win32.RedDelta,6,0,8192,12288,0,8369,4096,268435456,4096,4096,332,267,4,0,4,1.504,0,5639,20480,2,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
f6e5a3a32fb3aaf3f2c56ee482998b09a6ced0a60c38088e7153f3ca247ab1cc,C:\samples\malware\Win32.RedDelta\f6e5a3a32fb3aaf3f2c56ee482998b09a6ced0a60c38088e7153f3ca247ab1cc,malware,Win32.RedDelta,6,0,12288,40960,0,13088,4096,268435456,4096,4096,332,267,5,0,5,3.316,1,38040,45056,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lwxtbjqm.cpp,C:\samples\malware\Win32.Reveton\lwxtbjqm.cpp,malware,Win32.Reveton,8,0,38400,109568,0,4151,4096,184549376,4096,1024,332,267,5,1,5,3.443,0,183739,147968,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Win32.Sofacy.A,C:\samples\malware\Win32.Sofacy.A\Win32.Sofacy.A,malware,Win32.Sofacy.A,10,0,2560,86016,0,5536,4096,4194304,4096,1024,332,267,5,0,5,4.769,0,87380,88576,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Win32.SofacyCarberp.bin,C:\samples\malware\Win32.SofacyCarberp\Win32.SofacyCarberp.bin,malware,Win32.SofacyCarberp,14,0,24064,7168,0,27574,4096,268435456,4096,1024,332,267,5,0,5,4.242,0,30120,30720,9,88,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Win32.SofacyCarberp.exe,C:\samples\malware\Win32.SofacyCarberp\Win32.SofacyCarberp.exe,malware,Win32.SofacyCarberp,14,0,74240,60928,0,11344,4096,4194304,4096,1024,332,267,5,1,5,5.551,1,134009,132608,3,83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
b06ab1f3abf8262f32c3deab9d344d241e4203235043fe996cb499ed2fdf17c4,C:\samples\malware\Win32.StrongPity\b06ab1f3abf8262f32c3deab9d344d241e4203235043fe996cb499ed2fdf17c4,malware,Win32.StrongPity,14,0,76800,41472,0,11706,4096,4194304,4096,1024,332,267,6,1,6,4.129,0,116919,112640,4,84,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
